,unnamed: 0,order,element,notes,base_value,late,goe_total,aggregate_score,judge,score,event,name,country,attempt_id
489,11865,1,3A,,8.0,False,2.17,10.17,4,2,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
490,11872,1,3A,,8.0,False,2.17,10.17,5,3,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
491,11879,1,3A,,8.0,False,2.17,10.17,6,2,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
492,11886,1,3A,,8.0,False,2.17,10.17,7,4,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
493,11893,1,3A,,8.0,False,2.17,10.17,8,3,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
494,11900,1,3A,,8.0,False,2.17,10.17,9,4,2019 GP Skate Canada Ladies Short Program,Young You,KOR,54
495,12645,1,3A,,8.0,False,-1.94,6.06,1,-2,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
496,12657,1,3A,,8.0,False,-1.94,6.06,2,-2,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
497,12669,1,3A,,8.0,False,-1.94,6.06,3,-2,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
498,12681,1,3A,,8.0,False,-1.94,6.06,4,-2,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
499,12693,1,3A,,8.0,False,-1.94,6.06,5,-3,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
500,12705,1,3A,,8.0,False,-1.94,6.06,6,-3,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
501,12717,1,3A,,8.0,False,-1.94,6.06,7,-3,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
502,12729,1,3A,,8.0,False,-1.94,6.06,8,-3,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
503,12741,1,3A,,8.0,False,-1.94,6.06,9,0,2019 GP Skate Canada Ladies Free Skate,Rika Kihira,JPN,55
504,12861,1,3A,,8.0,False,-4.0,4.0,1,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
505,12873,1,3A,,8.0,False,-4.0,4.0,2,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
506,12885,1,3A,,8.0,False,-4.0,4.0,3,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
507,12897,1,3A,,8.0,False,-4.0,4.0,4,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
508,12909,1,3A,,8.0,False,-4.0,4.0,5,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
509,12921,1,3A,,8.0,False,-4.0,4.0,6,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
510,12933,1,3A,,8.0,False,-4.0,4.0,7,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
511,12945,1,3A,,8.0,False,-4.0,4.0,8,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
512,12957,1,3A,,8.0,False,-4.0,4.0,9,-5,2019 GP Skate Canada Ladies Free Skate,Young You,KOR,56
513,13833,1,3A,,8.0,False,1.71,9.71,1,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
514,13840,1,3A,,8.0,False,1.71,9.71,2,3,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
515,13847,1,3A,,8.0,False,1.71,9.71,3,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
516,13854,1,3A,,8.0,False,1.71,9.71,4,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
517,13861,1,3A,,8.0,False,1.71,9.71,5,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
518,13868,1,3A,,8.0,False,1.71,9.71,6,3,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
519,13875,1,3A,,8.0,False,1.71,9.71,7,0,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
520,13882,1,3A,,8.0,False,1.71,9.71,8,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
521,13889,1,3A,,8.0,False,1.71,9.71,9,2,2019 GP Cup of China Mens Short Program,Han Yan,CHN,57
522,13898,3,3A,,8.0,False,2.63,10.63,1,4,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
523,13905,3,3A,,8.0,False,2.63,10.63,2,3,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
524,13912,3,3A,,8.0,False,2.63,10.63,3,4,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
525,13919,3,3A,,8.0,False,2.63,10.63,4,3,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
526,13926,3,3A,,8.0,False,2.63,10.63,5,2,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
527,13933,3,3A,,8.0,False,2.63,10.63,6,4,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
528,13940,3,3A,,8.0,False,2.63,10.63,7,3,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
529,13947,3,3A,,8.0,False,2.63,10.63,8,3,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
530,13954,3,3A,,8.0,False,2.63,10.63,9,3,2019 GP Cup of China Mens Short Program,Boyang Jin,CHN,58
531,13960,2,3A,,8.0,False,2.51,10.51,1,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
532,13967,2,3A,,8.0,False,2.51,10.51,2,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
533,13974,2,3A,,8.0,False,2.51,10.51,3,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
534,13981,2,3A,,8.0,False,2.51,10.51,4,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
535,13988,2,3A,,8.0,False,2.51,10.51,5,2,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
536,13995,2,3A,,8.0,False,2.51,10.51,6,4,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
537,14002,2,3A,,8.0,False,2.51,10.51,7,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
538,14009,2,3A,,8.0,False,2.51,10.51,8,3,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
539,14016,2,3A,,8.0,False,2.51,10.51,9,4,2019 GP Cup of China Mens Short Program,Matteo Rizzo,ITA,59
540,14023,2,3A,,8.0,False,2.74,10.74,1,4,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
541,14030,2,3A,,8.0,False,2.74,10.74,2,2,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
542,14037,2,3A,,8.0,False,2.74,10.74,3,4,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
543,14044,2,3A,,8.0,False,2.74,10.74,4,3,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
544,14051,2,3A,,8.0,False,2.74,10.74,5,3,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
545,14058,2,3A,,8.0,False,2.74,10.74,6,4,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
546,14065,2,3A,,8.0,False,2.74,10.74,7,3,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
547,14072,2,3A,,8.0,False,2.74,10.74,8,3,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
548,14079,2,3A,,8.0,False,2.74,10.74,9,4,2019 GP Cup of China Mens Short Program,Camden Pulkinen,USA,60
549,14148,1,3A,,8.0,False,1.94,9.94,1,3,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
550,14155,1,3A,,8.0,False,1.94,9.94,2,2,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
551,14162,1,3A,,8.0,False,1.94,9.94,3,3,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
552,14169,1,3A,,8.0,False,1.94,9.94,4,2,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
553,14176,1,3A,,8.0,False,1.94,9.94,5,2,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
554,14183,1,3A,,8.0,False,1.94,9.94,6,3,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
555,14190,1,3A,,8.0,False,1.94,9.94,7,3,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
556,14197,1,3A,,8.0,False,1.94,9.94,8,2,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
557,14204,1,3A,,8.0,False,1.94,9.94,9,2,2019 GP Cup of China Mens Short Program,He Zhang,CHN,61
558,14211,1,3A,,8.0,False,1.37,9.37,1,-1,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
559,14218,1,3A,,8.0,False,1.37,9.37,2,1,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
560,14225,1,3A,,8.0,False,1.37,9.37,3,2,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
561,14232,1,3A,,8.0,False,1.37,9.37,4,2,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
562,14239,1,3A,,8.0,False,1.37,9.37,5,0,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
563,14246,1,3A,,8.0,False,1.37,9.37,6,3,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
564,14253,1,3A,,8.0,False,1.37,9.37,7,3,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
565,14260,1,3A,,8.0,False,1.37,9.37,8,2,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
566,14267,1,3A,,8.0,False,1.37,9.37,9,2,2019 GP Cup of China Mens Short Program,Keiji Tanaka,JPN,62
567,14275,2,3A,,8.0,False,1.83,9.83,1,3,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
568,14282,2,3A,,8.0,False,1.83,9.83,2,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
569,14289,2,3A,,8.0,False,1.83,9.83,3,3,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
570,14296,2,3A,,8.0,False,1.83,9.83,4,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
571,14303,2,3A,,8.0,False,1.83,9.83,5,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
572,14310,2,3A,,8.0,False,1.83,9.83,6,3,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
573,14317,2,3A,,8.0,False,1.83,9.83,7,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
574,14324,2,3A,,8.0,False,1.83,9.83,8,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
575,14331,2,3A,,8.0,False,1.83,9.83,9,2,2019 GP Cup of China Mens Short Program,Andrei Lazukin,RUS,63
576,14340,4,3A,,8.8,True,1.49,10.29,1,3,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
577,14347,4,3A,,8.8,True,1.49,10.29,2,2,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
578,14354,4,3A,,8.8,True,1.49,10.29,3,3,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
579,14361,4,3A,,8.8,True,1.49,10.29,4,2,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
580,14368,4,3A,,8.8,True,1.49,10.29,5,2,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
581,14375,4,3A,,8.8,True,1.49,10.29,6,2,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
582,14382,4,3A,,8.8,True,1.49,10.29,7,1,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
583,14389,4,3A,,8.8,True,1.49,10.29,8,1,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
584,14396,4,3A,,8.8,True,1.49,10.29,9,1,2019 GP Cup of China Mens Short Program,Brendan Kerry,AUS,64
585,14403,4,3A,,8.8,True,-0.11,8.69,1,-1,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
586,14410,4,3A,,8.8,True,-0.11,8.69,2,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
587,14417,4,3A,,8.8,True,-0.11,8.69,3,1,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
588,14424,4,3A,,8.8,True,-0.11,8.69,4,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
589,14431,4,3A,,8.8,True,-0.11,8.69,5,-1,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
590,14438,4,3A,,8.8,True,-0.11,8.69,6,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
591,14445,4,3A,,8.8,True,-0.11,8.69,7,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
592,14452,4,3A,,8.8,True,-0.11,8.69,8,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
593,14459,4,3A,,8.8,True,-0.11,8.69,9,0,2019 GP Cup of China Mens Short Program,Conrad Orzel,CAN,65
594,14526,1,3A,,8.0,False,0.91,8.91,1,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
595,14533,1,3A,,8.0,False,0.91,8.91,2,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
596,14540,1,3A,,8.0,False,0.91,8.91,3,2,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
597,14547,1,3A,,8.0,False,0.91,8.91,4,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
598,14554,1,3A,,8.0,False,0.91,8.91,5,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
599,14561,1,3A,,8.0,False,0.91,8.91,6,2,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
600,14568,1,3A,,8.0,False,0.91,8.91,7,0,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
601,14575,1,3A,,8.0,False,0.91,8.91,8,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
602,14582,1,3A,,8.0,False,0.91,8.91,9,1,2019 GP Cup of China Mens Short Program,Chih-i Tsao,TPE,66
603,14595,7,3A,,8.8,True,2.29,11.09,1,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
604,14607,7,3A,,8.8,True,2.29,11.09,2,4,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
605,14619,7,3A,,8.8,True,2.29,11.09,3,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
606,14631,7,3A,,8.8,True,2.29,11.09,4,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
607,14643,7,3A,,8.8,True,2.29,11.09,5,2,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
608,14655,7,3A,,8.8,True,2.29,11.09,6,2,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
609,14667,7,3A,,8.8,True,2.29,11.09,7,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
610,14679,7,3A,,8.8,True,2.29,11.09,8,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
611,14691,7,3A,,8.8,True,2.29,11.09,9,3,2019 GP Cup of China Mens Free Skate,Boyang Jin,CHN,67
612,15135,7,3A,,8.8,True,1.49,10.29,1,1,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
613,15147,7,3A,,8.8,True,1.49,10.29,2,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
614,15159,7,3A,,8.8,True,1.49,10.29,3,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
615,15171,7,3A,,8.8,True,1.49,10.29,4,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
616,15183,7,3A,,8.8,True,1.49,10.29,5,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
617,15195,7,3A,,8.8,True,1.49,10.29,6,1,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
618,15207,7,3A,,8.8,True,1.49,10.29,7,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
619,15219,7,3A,,8.8,True,1.49,10.29,8,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
620,15231,7,3A,,8.8,True,1.49,10.29,9,2,2019 GP Cup of China Mens Free Skate,Junhwan Cha,KOR,68
621,15244,8,3A,,8.8,True,1.6,10.4,1,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
622,15256,8,3A,,8.8,True,1.6,10.4,2,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
623,15268,8,3A,,8.8,True,1.6,10.4,3,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
624,15280,8,3A,,8.8,True,1.6,10.4,4,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
625,15292,8,3A,,8.8,True,1.6,10.4,5,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
626,15304,8,3A,,8.8,True,1.6,10.4,6,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
627,15316,8,3A,,8.8,True,1.6,10.4,7,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
628,15328,8,3A,,8.8,True,1.6,10.4,8,3,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
629,15340,8,3A,,8.8,True,1.6,10.4,9,2,2019 GP Cup of China Mens Free Skate,Brendan Kerry,AUS,69
630,15345,1,3A,,8.0,False,-2.17,5.83,1,-4,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
631,15357,1,3A,,8.0,False,-2.17,5.83,2,-4,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
632,15369,1,3A,,8.0,False,-2.17,5.83,3,-2,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
633,15381,1,3A,,8.0,False,-2.17,5.83,4,-2,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
634,15393,1,3A,,8.0,False,-2.17,5.83,5,-2,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
635,15405,1,3A,,8.0,False,-2.17,5.83,6,-2,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
636,15417,1,3A,,8.0,False,-2.17,5.83,7,-3,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
637,15429,1,3A,,8.0,False,-2.17,5.83,8,-3,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
638,15441,1,3A,,8.0,False,-2.17,5.83,9,-3,2019 GP Cup of China Mens Free Skate,He Zhang,CHN,70
639,15454,2,3A,,8.0,False,-4.0,4.0,1,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
640,15466,2,3A,,8.0,False,-4.0,4.0,2,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
641,15478,2,3A,,8.0,False,-4.0,4.0,3,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
642,15490,2,3A,,8.0,False,-4.0,4.0,4,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
643,15502,2,3A,,8.0,False,-4.0,4.0,5,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
644,15514,2,3A,,8.0,False,-4.0,4.0,6,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
645,15526,2,3A,,8.0,False,-4.0,4.0,7,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
646,15538,2,3A,,8.0,False,-4.0,4.0,8,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
647,15550,2,3A,,8.0,False,-4.0,4.0,9,-5,2019 GP Cup of China Mens Free Skate,Camden Pulkinen,USA,71
648,15563,3,3A,,8.0,False,1.49,9.49,1,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
649,15575,3,3A,,8.0,False,1.49,9.49,2,1,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
650,15587,3,3A,,8.0,False,1.49,9.49,3,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
651,15599,3,3A,,8.0,False,1.49,9.49,4,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
652,15611,3,3A,,8.0,False,1.49,9.49,5,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
653,15623,3,3A,,8.0,False,1.49,9.49,6,1,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
654,15635,3,3A,,8.0,False,1.49,9.49,7,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
655,15647,3,3A,,8.0,False,1.49,9.49,8,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
656,15659,3,3A,,8.0,False,1.49,9.49,9,2,2019 GP Cup of China Mens Free Skate,Andrei Lazukin,RUS,72
657,15669,1,3A,,8.0,False,-4.0,4.0,1,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
658,15681,1,3A,,8.0,False,-4.0,4.0,2,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
659,15693,1,3A,,8.0,False,-4.0,4.0,3,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
660,15705,1,3A,,8.0,False,-4.0,4.0,4,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
661,15717,1,3A,,8.0,False,-4.0,4.0,5,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
662,15729,1,3A,,8.0,False,-4.0,4.0,6,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
663,15741,1,3A,,8.0,False,-4.0,4.0,7,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
664,15753,1,3A,,8.0,False,-4.0,4.0,8,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
665,15765,1,3A,,8.0,False,-4.0,4.0,9,-5,2019 GP Cup of China Mens Free Skate,Chih-i Tsao,TPE,73
666,16074,1,3A,,8.0,False,-4.0,4.0,1,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
667,16081,1,3A,,8.0,False,-4.0,4.0,2,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
668,16088,1,3A,,8.0,False,-4.0,4.0,3,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
669,16095,1,3A,,8.0,False,-4.0,4.0,4,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
670,16102,1,3A,,8.0,False,-4.0,4.0,5,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
671,16109,1,3A,,8.0,False,-4.0,4.0,6,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
672,16116,1,3A,,8.0,False,-4.0,4.0,7,-4,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
673,16123,1,3A,,8.0,False,-4.0,4.0,8,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
674,16130,1,3A,,8.0,False,-4.0,4.0,9,-5,2019 GP Cup of China Ladies Short Program,Elizaveta Tuktamysheva,RUS,74
675,16750,2,3A,,8.0,False,1.49,9.49,1,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
676,16762,2,3A,,8.0,False,1.49,9.49,2,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
677,16774,2,3A,,8.0,False,1.49,9.49,3,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
678,16786,2,3A,,8.0,False,1.49,9.49,4,3,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
679,16798,2,3A,,8.0,False,1.49,9.49,5,1,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
680,16810,2,3A,,8.0,False,1.49,9.49,6,-1,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
681,16822,2,3A,,8.0,False,1.49,9.49,7,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
682,16834,2,3A,,8.0,False,1.49,9.49,8,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
683,16846,2,3A,,8.0,False,1.49,9.49,9,2,2019 GP Cup of China Ladies Free Skate,Elizaveta Tuktamysheva,RUS,75
684,17938,2,3A,,8.0,False,3.89,11.89,1,4,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
685,17945,2,3A,,8.0,False,3.89,11.89,2,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
686,17952,2,3A,,8.0,False,3.89,11.89,3,4,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
687,17959,2,3A,,8.0,False,3.89,11.89,4,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
688,17966,2,3A,,8.0,False,3.89,11.89,5,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
689,17973,2,3A,,8.0,False,3.89,11.89,6,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
690,17980,2,3A,,8.0,False,3.89,11.89,7,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
691,17987,2,3A,,8.0,False,3.89,11.89,8,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
692,17994,2,3A,,8.0,False,3.89,11.89,9,5,2019 GP NHK Trophy Mens Short Program,Yuzuru Hanyu,JPN,76
693,18003,4,3A,,8.8,True,2.74,11.54,1,3,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
694,18010,4,3A,,8.8,True,2.74,11.54,2,4,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
695,18017,4,3A,,8.8,True,2.74,11.54,3,2,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
696,18024,4,3A,,8.8,True,2.74,11.54,4,4,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
697,18031,4,3A,,8.8,True,2.74,11.54,5,3,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
698,18038,4,3A,,8.8,True,2.74,11.54,6,3,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
699,18045,4,3A,,8.8,True,2.74,11.54,7,4,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
700,18052,4,3A,,8.8,True,2.74,11.54,8,3,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
701,18059,4,3A,,8.8,True,2.74,11.54,9,4,2019 GP NHK Trophy Mens Short Program,Kevin Aymoz,FRA,77
702,18066,4,3A,,8.8,True,0.69,9.49,1,-1,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
703,18073,4,3A,,8.8,True,0.69,9.49,2,1,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
704,18080,4,3A,,8.8,True,0.69,9.49,3,2,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
705,18087,4,3A,,8.8,True,0.69,9.49,4,0,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
706,18094,4,3A,,8.8,True,0.69,9.49,5,1,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
707,18101,4,3A,,8.8,True,0.69,9.49,6,1,2019 GP NHK Trophy Mens Short Program,Sergei Voronov,RUS,78
